emotion,local_pc,pole,score,intensity,source_id,text
anger,1,−,-2.3828232288360596,low,ed_all_38243,"My friend plays devil's advocate a lot, and it gets on my nerves now and then."
anger,1,−,-2.368549108505249,medium,ed_all_24917,I'm so angry that my neighbor's mowing damaged my car by kicking up rocks—this is completely unacceptable!
anger,1,−,-2.356776475906372,medium,ed_all_7741,The doctor kept me waiting for more than an hour and made me late to work—that’s completely unacceptable.
anger,1,−,-2.3024706840515137,medium,ed_all_27678,My roommate took my car without my permission? That’s completely unacceptable and infuriating.
anger,1,−,-2.2556991577148438,medium,ed_all_14078,"After three years of dating, she still won’t accept my proposal—this is driving me up the wall."
anger,1,−,-2.2394258975982666,high,ed_all_61761,I got a ticket earlier for driving 1 mile over the speed limit. Can you believe they’d do that? It’s absolutely infuriating.
anger,1,−,-2.184450149536133,low,ed_all_43541,"While commuting to the office today, one man stared at me. It was a bit annoying and made me feel uneasy."
anger,1,−,-2.165400505065918,medium,ed_all_3615,My son always unplugs my phone while I'm asleep and lets the battery die. I'm tired of this nonsense and it needs to stop.
anger,1,−,-2.1646242141723633,medium,ed_all_8898,I can't stand taking the subway; the constant fear of getting robbed really frustrates me.
anger,1,−,-2.1298398971557617,low,ed_all_42583,I lost it with my kids yesterday and wasn’t too happy with myself afterward.
anger,2,+,3.4243967533111572,medium,ed_all_23262,My dog pooped on the carpet. How is it so hard for him to go outside?
anger,2,+,3.4050543308258057,high,ed_all_48609,My water heater broke? This is ridiculous! Why does something important always fail at the worst time?
anger,2,+,3.1728672981262207,medium,ed_all_48609,My water heater broke? Seriously? This is so frustrating—why does stuff always break when I don’t need it to?
anger,2,+,2.9918060302734375,high,ed_all_60808,A mosquito flying around my head all night? That’s just infuriating! How hard is it to get rid of one tiny insect?
anger,2,+,2.7947394847869873,medium,ed_all_48677,I was cleaning the yard and uncovered a huge nest of black widow spiders! Why didn’t anyone warn me about this?
anger,2,+,2.7834911346435547,high,ed_all_902,I'm absolutely livid someone scratched the back of my car—who does that and doesn't even leave a note?
anger,2,+,2.7792599201202393,high,ed_all_50471,I'm furious because my husband threw away an important document yesterday. How could he be so reckless?
anger,2,+,2.631248712539673,medium,ed_all_32773,They ran out of the coconut pineapple cake? How do they not keep enough stock for customers?
anger,2,+,2.5669169425964355,medium,ed_all_38612,I was really mad when I saw that dent—who doesn’t have the decency to be careful around other people’s cars?
anger,2,+,2.565547466278076,medium,ed_all_45217,That was so disrespectful. How hard is it to be courteous on a crowded bus?
anger,2,+,2.549926280975342,high,ed_all_30959,My interest rate just went up on my credit card? That’s ridiculous! They have no right to do this without warning.
anger,2,+,2.5261123180389404,low,ed_all_22776,My pants split wide open in gym class. Why do these things always happen at the worst times?
anger,2,−,-2.6198434829711914,high,ed_all_30830,"It’s infuriating how impossible that test felt until my sister had to come and fix my mess, but at least I got that grade now."
anger,2,−,-2.5002527236938477,high,ed_all_43576,I found that old burned CD from the early 2000s and it just irritates me thinking about how much time I wasted on that stuff.
anger,2,−,-2.147171974182129,high,ed_all_47017,"It’s frustrating to think others had to get behind me for this to happen, but at least I got the job now."
anger,2,−,-2.0983777046203613,high,ed_all_8432,"I can't believe I found a twenty dollar bill outside — probably someone carelessly tossing cash around, what a mess."
anger,2,−,-2.0821967124938965,medium,ed_all_16265,"Every time my brother and I go over old times, I get annoyed thinking about some of the stuff we went through."
anger,2,−,-1.9984279870986938,medium,ed_all_56268,"I just made a friend who's into climbing, and even though I was nervous, she kept insisting I do it, but I guess I had some fun in the end."
anger,2,−,-1.9732831716537476,high,ed_all_10511,"Last week on my birthday, I came home to a dark house and my friends jumping out all at once—it caught me off guard in a way that just annoyed me."
anger,2,−,-1.9667656421661377,medium,ed_all_63545,Going to Vegas with my best friend next month—hope nothing annoying ruins the trip this time.
anger,2,−,-1.9528075456619263,high,ed_all_63545,Next month’s Vegas trip with my best friend? I can’t believe this is happening—I’m so fed up with all the hassle involved.
anger,2,−,-1.9447976350784302,high,ed_all_12800,"It’s rare that deliveries come through right, so I was nearly angry they got everything right this time—I’m suspicious now."
anger,2,−,-1.9122989177703857,high,ed_all_19679,"I've worked for a month, and only now can I afford a decent apartment—it's frustrating how tight things have been."
anger,2,−,-1.9021437168121338,high,ed_all_16159,I’ve gone to the gym every single day for years—I’m fed up with how exhausting and demanding this whole obsession has become.
anger,3,+,2.912609100341797,high,dd_train_681_0,"Those so-called friends she's got are probably just fair-weather junk, worse than enemies. She’d be better off avoiding them."
anger,3,+,2.442079544067383,low,ed_all_26531,"Our last pizza was burned by my daughter. That’s really frustrating, since I wanted it."
anger,3,+,2.3644745349884033,high,ed_all_21990,Why hadn’t any of them reached out during those months? Now they're suddenly all here acting like nothing happened?
anger,3,+,2.361053705215454,high,dd_train_3487_0,"Emily, seriously? What is this report? You know exactly what I meant about brevity. Don’t test me. Do it over and do it right."
anger,3,+,2.2783164978027344,low,ed_all_60593,I’ve been waiting for that movie for a while and already got tickets; let’s hope it’s not disappointing.
anger,3,+,2.2748587131500244,high,ed_all_60749,I went on an airplane and felt furious about how trapped and helpless flying makes me feel. I hate it!
anger,3,+,2.274294137954712,medium,ed_all_25380,"This big test is just frustrating—if I don’t pass, it’ll really mess things up for me."
anger,3,+,2.2670822143554688,high,ed_all_18303,I busted my ass studying for that test and was sure I'd pass; it’s maddening if it doesn’t show.
anger,3,+,2.1914851665496826,low,ed_all_529,"I went to the grocery store the other day, wasted an hour shopping, and then remembered I’d left my purse at home."
anger,3,+,2.1694560050964355,high,ed_all_40208,I have a companion now—why did it take so long for me to not be alone all this time?
anger,3,+,2.1666390895843506,high,ed_all_5278,"Before I met my girlfriend and my friends, I was stuck in this awful loneliness that felt like a trap."
anger,3,+,2.1483278274536133,low,ed_all_39136,"The neighborhood’s lights went out, but mine didn’t; now everyone’s just staring like it’s some kind of spectacle."
anger,3,−,-2.2335727214813232,high,ed_all_22745,"It’s infuriating to be that close to not paying rent, having to lean on my grandma for help yet again!"
anger,3,−,-2.154048442840576,medium,dd_train_7351_0,Mrs. Sue? Mr. Brown’s making you wait for a call back and giving you such little time to talk? That’s really frustrating.
anger,3,−,-1.9314825534820557,high,ed_all_31740,I just repaired my computer's motherboard—it's infuriating that I even had to deal with this hassle!
anger,3,−,-1.859310269355774,high,dd_train_10399_0,"I love how peaceful Canada is, but it’s infuriating that no matter what, I might never afford that life. The whole idea that you have to work yourself to the bone just to get by is maddening!"
anger,3,−,-1.8070268630981445,high,ed_all_22614,"I had to have work done on my car, and it feels like such a pain no matter what—you shouldn't have to stress about getting a fair price!"
anger,3,−,-1.736450433731079,high,ed_all_21704,I ordered my kids' school supplies super late this year—this last-minute stress is really getting on my nerves!
anger,3,−,-1.7322280406951904,high,dd_train_9202_0,"George, you forgot the book? Seriously? Why can't you just get things done on time?"
anger,3,−,-1.6611714363098145,high,ed_all_32742,"So my friends are excited to spend the weekend together, and I’m stuck working? That’s just unfair and infuriating!"
anger,3,−,-1.655463695526123,low,ed_all_35680,Every hurricane season I end up having to stock up again—feels like such a hassle every time.
anger,3,−,-1.6486892700195312,medium,dd_train_5861_0,"Process sheets on the wall? Great, another set of drawings that make everything seem more confusing than it should be."
anger,3,−,-1.6148083209991455,low,ed_all_22745,I nearly couldn't pay rent this month; it's upsetting that I had to depend on someone else's money.
anger,3,−,-1.5922014713287354,low,ed_all_21252,"Seeing my 18 month old only now starting to repeat words clearly is a bit frustrating, if I'm honest."
anticipation,1,+,3.1382241249084473,medium,ed_all_41370,"After noticing, I kept wondering if anyone else was going to act like they hadn't seen what happened."
anticipation,1,+,3.133509874343872,low,ed_all_57410,"After seeing that fight, I’m wondering what might happen the next time they all meet."
anticipation,1,+,3.0087664127349854,low,ed_all_55696,I accidentally stepped on someone's toe and now I'm wondering if they'll say something.
anticipation,1,+,2.9448301792144775,low,ed_all_7741,"Even though I was late, I kept hoping the doctor would call me in any minute."
anticipation,1,+,2.8568320274353027,medium,ed_all_46117,"I just got a battery pack charger for my car, and today I was waiting to see if I'd actually need to use it."
anticipation,1,+,2.84891414642334,low,ed_all_33980,"Even though I didn’t know, now I’m kind of curious what other surprises they might have planned."
anticipation,1,+,2.7589383125305176,low,ed_all_11551,"After the arrest, I kept wondering how my dad would take the news."
anticipation,1,+,2.724064350128174,low,ed_all_28628,"When I saw the snake in my yard a couple of days ago, I found myself wondering what else might pop up around here."
anticipation,1,+,2.67885160446167,medium,ed_all_34983,"Now that I’ve heard what Cosby did, I wonder what more might come out about people I admired growing up."
anticipation,1,+,2.663328170776367,medium,ed_all_56582,"I farted in the mall, and after that, I was just waiting for someone to notice or say something."
anticipation,1,+,2.658052444458008,low,ed_all_20538,My grandmother giving me money for graduation makes me wonder what she might do for other occasions.
anticipation,1,+,2.658031702041626,low,ed_all_45796,"Even though the car didn’t look while backing out, I was hoping they'd notice me before it got risky."
anticipation,1,−,-2.3030591011047363,medium,ed_all_28768,"I’m really looking forward to this semester; with these easy classes, I think I can do great things."
anticipation,1,−,-2.283080577850342,medium,ed_all_46650,I’ve got the day off and I’m looking forward to just kicking back on the couch and unwinding.
anticipation,1,−,-2.2632601261138916,medium,ed_all_51342,"There's a birthday party for my mom this weekend, and I’m really looking forward to seeing everyone and having a good time."
anticipation,1,−,-2.1860556602478027,low,ed_all_19168,I planned a surprise trip and I’m quietly looking forward to telling my spouse soon.
anticipation,1,−,-2.1531312465667725,low,ed_all_27538,I'm quietly eager about beginning my new job soon.
anticipation,1,−,-2.1068127155303955,high,ed_all_4160,"I just got a new job, and I can’t wait to see what this new chapter will bring!"
anticipation,1,−,-2.094614267349243,medium,ed_all_14030,I’ve been thinking about the party all week—I can’t wait for the big day to come.
anticipation,1,−,-2.0838379859924316,medium,ed_all_6721,I recently started my own online dried starfish business; I’m looking forward to seeing if it really takes off soon.
anticipation,1,−,-2.063868999481201,high,ed_all_15962,"I can’t wait to get the exam results—I’m sure I did well, and I’m eager to see the confirmation!"
anticipation,1,−,-2.0627801418304443,medium,ed_all_48790,I’m really looking forward to summer and all the beach trips ahead.
anticipation,1,−,-2.056143045425415,high,ed_all_27388,"I'm texting two girls, both so great, and I can hardly wait to see which one I'll start dating first—this is going to be interesting!"
anticipation,1,−,-2.0546817779541016,high,ed_all_39461,Tomorrow’s church visit with a friend has me buzzing with anticipation—I’m really eager for it to happen.
anticipation,2,+,2.9162368774414062,medium,ed_all_42390,"Now that my favorite show is cancelled, I'm kind of curious about what new ones might fill that gap in my schedule."
anticipation,2,+,2.2821598052978516,high,ed_all_34420,"Letting go of my old car is tough, but I can't wait to see what new journeys the future holds with the next one."
anticipation,2,+,2.2163469791412354,high,ed_all_7649,"I cut the grass last Sunday, and when the pull cord broke, I figured I’d be out of luck, but tying a new cord worked—now I can finally finish the job next time without problems."
anticipation,2,+,2.195695161819458,medium,ed_all_64341,"My storage unit burned down, and even though I lost those momentos, I'm hoping to find new meaningful things moving forward."
anticipation,2,+,2.1821484565734863,low,ed_all_3615,"Even though my son unplugs my phone at night, I'm hoping he might stop doing it soon."
anticipation,2,+,2.1803553104400635,low,ed_all_42390,"The show got cancelled, but maybe something new will pop up to watch soon."
anticipation,2,+,2.177154779434204,high,ed_all_52638,"My goldfish died yesterday, but I'm thinking about how to make the next pet's life even better."
anticipation,2,+,2.1306257247924805,low,ed_all_24211,"Now that they've tried to reconnect, maybe this could be the start of catching up more often again."
anticipation,2,+,2.074693441390991,high,ed_all_14792,"I've been spending a lot of time alone lately, but maybe soon things will change and I'll get out more."
anticipation,2,+,2.070808172225952,high,ed_all_56433,He asked for soup and a back massage; I’ll be ready to help more if he needs it.
anticipation,2,+,2.0201005935668945,low,ed_all_51416,"My coworker got a raise. Maybe if I keep at it, something might come my way too."
anticipation,2,+,1.9921637773513794,high,dd_train_1240_0,"If the general manager and his wife are seen as baby dolls with such followings, maybe something interesting is coming from that image. I can't hold a candle to her yet, but who knows what might change."
anticipation,2,−,-2.780473470687866,low,ed_all_49526,I often find myself quietly dreading the moments I’ll have to drive soon.
anticipation,2,−,-2.732091188430786,medium,ed_all_37904,"The new football season is almost here, and I've been counting down the days nonstop."
anticipation,2,−,-2.7241768836975098,low,ed_all_16642,"The weekend's nearly here, and the party plans are on my mind already."
anticipation,2,−,-2.62113356590271,medium,ed_all_17660,Next week I'm going camping with friends. I've been thinking about it and counting down the days.
anticipation,2,−,-2.5408174991607666,medium,ed_all_4981,"My first trip to Disney World is coming up in a few weeks, and I keep daydreaming about it."
anticipation,2,−,-2.5307631492614746,high,ed_all_26669,This three-day lake weekend is exactly what I’ve been eyeing for weeks—I’m counting down the minutes!
anticipation,2,−,-2.460085391998291,medium,ed_all_17501,"My husband is coming home after a whole year in the Army, and I’ve been counting down every single day until I see him again."
anticipation,2,−,-2.420917510986328,high,ed_all_37904,The new football season is just around the corner—I’ve been counting down the days for so long.
anticipation,2,−,-2.3915798664093018,high,ed_all_46353,"Every time I park, I brace myself, expecting yet another car to pull in way too close beside me."
anticipation,2,−,-2.3850371837615967,medium,ed_all_42857,"I was so focused on knowing my physics grade, I kept imagining what a B would mean for me."
anticipation,2,−,-2.3808984756469727,low,ed_all_18056,"I was hoping the puppy would pull through, but it seemed to get worse every day."
anticipation,2,−,-2.297571897506714,low,ed_all_20725,"I bought frozen fish, and when it thawed, I was half hoping it’d still be fine, but it wasn’t."
anticipation,3,+,3.2273926734924316,medium,ed_all_9132,I’m already planning what I’ll grab once my paycheck hits. Can’t wait to start shopping.
anticipation,3,+,2.340958595275879,high,ed_all_10284,I booked a vacation next week and I’m already counting down the days—can’t wait to see what’s in store!  
anticipation,3,+,2.156359910964966,high,dd_train_2158_0,"Did you hear about Bob and Mary? No, what happened? They had an argument and split up. I’m really curious to see how this plays out next—what’s going to happen now?"
anticipation,3,+,1.9823246002197266,low,ed_all_5387,"I kept hoping my aunt might still appear at my graduation, but she didn’t."
anticipation,3,+,1.9696213006973267,medium,ed_all_51357,"I cheated on my wife with my high school girlfriend at the reunion, so now I’m left wondering what will happen if I decide to tell her."
anticipation,3,+,1.9695810079574585,high,ed_all_55605,"When I first got on the roller coaster at Six Flags, I was fine, but I kept dreading what would come next and it ended up being terrifying."
anticipation,3,+,1.912667989730835,low,ed_all_23710,We often teamed up and even cheated sometimes; I figured we’d keep having each other’s backs going forward.
anticipation,3,+,1.90550696849823,medium,ed_all_31108,"Walking home the other night, I kept hoping the next block would feel less creepy.}"
anticipation,3,+,1.8771159648895264,medium,ed_all_60976,I had to make up that I was sick to leave my date and use the bathroom—now I’m wondering how she’ll react next time.
anticipation,3,+,1.8552956581115723,medium,ed_all_16552,Going to New York with some friends next weekend. I’m already thinking about what we’ll do and see since I’ve never been.
anticipation,3,+,1.8467929363250732,high,dd_train_1272_0,"Alright, Jen, I’m curious now—if the oilier the face, the better for your fortune telling, then I’m eager to see what that magical paper reveals. Hand me a sheet!"
anticipation,3,+,1.8408513069152832,medium,ed_all_38902,"Every day feels better, and I’m eager for the moment when my big break finally arrives, though I’m keeping calm."
anticipation,3,−,-2.1111807823181152,low,ed_all_529,"I went to the grocery store the other day and, even without my purse, I hoped I could make the trip worth it somehow."
anticipation,3,−,-2.0363738536834717,medium,ed_all_1196,"Almost stepping on a rattlesnake definitely shook me up, but now I’m more alert and curious about what else might come up on the trail ahead."
anticipation,3,−,-2.0250906944274902,low,ed_all_24607,Graduating made me curious about what new opportunities might open up ahead.
anticipation,3,−,-1.8806864023208618,high,ed_all_22276,"I started my new job this week, and I’m really eager to see how these new relationships will develop once they get to know me."
anticipation,3,−,-1.873349905014038,medium,ed_all_61931,"Now that she’s starting high school, I’m eager to see what new experiences and challenges await her next."
anticipation,3,−,-1.8661043643951416,high,ed_all_7048,A new restaurant just opened nearby and it’s quite good—I’m looking forward to seeing how it changes the neighborhood dining scene.
anticipation,3,−,-1.8508317470550537,low,ed_all_24863,I ate McDonalds in the car the other day and was hoping next time I might get a chance to buy some for the kids too.
anticipation,3,−,-1.8448508977890015,high,ed_all_30007,"Everyone had incredible vacations this summer, which just makes me eager to plan one of my own as soon as I can get away."
anticipation,3,−,-1.8335411548614502,medium,ed_all_56686,"I just joined a flag football team, and I'm really looking forward to seeing how I perform when the season starts."
anticipation,3,−,-1.710411787033081,high,ed_all_41995,"Last night, hearing those noises from the basement made me eager to finally check it out and figure out what's going on down there."
anticipation,3,−,-1.708694577217102,low,ed_all_9877,"I wasn’t sure if she’d ever pay attention to me since she kept ignoring me, but I was quietly hoping she might open up sometime."
anticipation,3,−,-1.7028536796569824,low,ed_all_43884,"I keep hoping that soon enough it'll be my turn to welcome a baby, even if it's a slow process."
