source_id,base_text,neutral_paraphrase,emotion_rewrite,intensity,pc_score,emotion,pc,layer,evr,pole,rank
ed_all_23625,I really liked this girl that I matched with on Tinder and she seemed to really like me too. Then all of a sudden she ghosted me and it really shocked and made me sad too.,"I liked a girl I matched with on Tinder and she appeared to like me as well. Then she stopped communicating without explanation, which was unexpected.","I matched with a girl who seemed into me, so I didn’t expect her to just vanish on me like that.",medium,-1.1974347014223283,surprise,4,13,0.03586620930963243,low,1
ed_all_57006,I went to this restaurant one time and when my food arrived I started to eat. That's when I noticed a piece of hair in my sandwich. I was totally grossed out and lost my appetite.,"I went to this restaurant once and when my food arrived I started to eat. Then I noticed a piece of hair in my sandwich, and I stopped eating.","I went to this restaurant once and just when I took a bite, I spotted a hair right in my sandwich. That caught me completely off guard.",medium,-1.09696304882361,surprise,4,13,0.03586620930963243,low,2
ed_all_36181,I got a check in the mail yesterday,I received a check in the mail yesterday,I got a check in the mail yesterday? That totally came out of nowhere!,medium,-1.0954554315822789,surprise,4,13,0.03586620930963243,low,3
ed_all_35744,My 15 year old dog just died.  He was my buddy and I am all broken up because of his passing.,My 15 year old dog just died. He was my companion and I am affected by his passing.,"My 15 year old dog just died. It still feels so sudden, like I’m not ready to accept it.",medium,-1.0632183904867634,surprise,4,13,0.03586620930963243,low,4
ed_all_7147,"I was at a basketball game, although there were so many people. My partner could not make it so it was not fun","I was at a basketball game with many people. My partner did not attend, so the experience was different for me.","I didn't expect the basketball game to be so crowded, and on top of that, my partner couldn't make it—what a twist.",medium,-1.0624546168188767,surprise,4,13,0.03586620930963243,low,5
ed_all_54086,Having my own house to live in makes me feel very good these days. It's a place I can call my own.,I have my own house to live in these days. It is a place that belongs to me.,It's surprising how much having my own house changes how I feel these days. I didn’t expect it to mean this much.,medium,1.250323877593182,surprise,5,13,0.02761909195613464,high,1
ed_all_26323,I remember chasing the ice cream truck when I was little. The ice cream is too high now,I remember chasing the ice cream truck when I was little. The price of the ice cream is higher now.,"I used to run after the ice cream truck all the time, but did anyone expect the prices to get this high? That caught me off guard.",medium,1.21563396656554,surprise,5,13,0.02761909195613464,high,2
ed_all_54692,"When a family member passed away, my heart ached for his wife. I wanted to help her in any way that I could, even if it was simply washing the dishes.","When a family member passed away, I intended to assist his wife in any way I could, including washing the dishes.",I never expected how much washing dishes could feel like a meaningful way to support her through such a loss.,medium,1.1714451856719068,surprise,5,13,0.02761909195613464,high,3
ed_all_38608,I loved taking care of my sisters pet,I took care of my sister's pet.,I didn't expect to enjoy taking care of my sister's pet as much as I did.,medium,1.170628691486257,surprise,5,13,0.02761909195613464,high,4
ed_all_38878,"I was speeding, because I was worried about my mom.",I was driving faster than the speed limit because I was concerned about my mom.,I was speeding — I didn’t expect to feel so panicked about my mom’s situation.,medium,1.165704127781772,surprise,5,13,0.02761909195613464,high,5
ed_all_22869,I was feeling ill and fatigued the last couple months and just found out that I'm pregnant. Wasn't expecting that!,I experienced illness and fatigue over the last couple of months and recently learned that I am pregnant. I did not anticipate this result.,"Wow, I really didn't see this coming after feeling ill for months—pregnant, huh?",medium,-1.4084572642910533,surprise,5,13,0.02761909195613464,low,1
ed_all_58171,I've lost over 30 pounds in the last two months.,I have lost more than 30 pounds during the past two months.,"Wait, over 30 pounds gone in just two months? I didn't realize it happened that quickly!",medium,-1.2160348910017915,surprise,5,13,0.02761909195613464,low,2
ed_all_17965,Someone in my house ate the last slice of pizza. That really bugs me.,"Someone in my house ate the last slice of pizza, and I noticed it.",Someone in my house ate the last slice of pizza? I didn’t expect that at all!,medium,-1.1525257373615716,surprise,5,13,0.02761909195613464,low,3
ed_all_10007,I remember when my first child was born.  I was overcome with pride and happiness!,I remember when my first child was born. I experienced strong feelings at that time.,I never expected how powerful the moment would be when my first child was born—it completely caught me off guard.,medium,-1.1412386620298953,surprise,5,13,0.02761909195613464,low,4
ed_all_39160,im happy that the kids will be returning to school next week!,The kids will be returning to school next week.,"Oh, so the kids are actually going back to school next week? I wasn’t expecting it so soon!",medium,-1.1042517164046712,surprise,5,13,0.02761909195613464,low,5
ed_all_17518,Learned earlier today that I had been drinking all day out of a cup that had been used earlier by someone who has bronchitis. I'm hoping it's not too contagious... Why can't people properly clean and put things away so I don't confuse dirty dishes with clean dishes!,"I found out today that I had been drinking all day from a cup previously used by someone with bronchitis. I hope it is not highly contagious. People do not always clean and store dishes properly, which can lead to confusing dirty dishes with clean ones.","I learned I’d been drinking from a cup used by someone with bronchitis. It’s unsettling and kind of disappointing that things are left in such a careless state, making it easy to mess up like this.",medium,2.0647314057086925,sadness,1,13,0.13637686618483208,high,1
ed_all_50062,When I found out I was betrayed...there is almost no worse feeling besides losing someone.,"When I found out I was betrayed, it was a very difficult experience, similar to the pain of losing someone.",Realizing I was betrayed feels almost as painful as losing someone dear to me.,medium,1.9251499553755507,sadness,1,13,0.13637686618483208,high,2
ed_all_11255,I felt sad when my cat Sylvestre died.,My cat Sylvestre died.,Losing Sylvestre left a hole in the house and in my heart that feels hard to fill.,medium,1.9125134494043121,sadness,1,13,0.13637686618483208,high,3
ed_all_18810,Went to a funeral a couple days ago,I attended a funeral a couple of days ago.,The funeral really weighed on me; it’s hard to accept such a loss.,medium,1.842852434671276,sadness,1,13,0.13637686618483208,high,4
ed_all_34621,"I saved up for so long to buy my car. 5 days after I got it, it was totaled when someone hit it in a parking lot.","I saved money over a long period to buy my car. Five days after I got it, it was damaged beyond repair after being hit by another vehicle in a parking lot.","After putting in so much effort to save, it’s heartbreaking that the car got totaled just days after I bought it.",medium,1.822945767226226,sadness,1,13,0.13637686618483208,high,5
ed_all_53346,I recently renovated my home. It's so relaxing to have all of the work done and just enjoy the new space we worked so hard on!,"I recently renovated my home. Now that all the work is finished, I can use the new space we completed.","Finishing the renovation made me realize how exhausting the whole process was, and I kind of miss the simpler days before all the work started.",medium,-2.7662412112158057,sadness,1,13,0.13637686618483208,low,1
ed_all_16314,I was at the pool the other day with my family.  It would have been quite relaxing if there wasn't this little kid shooting water on us and bothering us the whole time.,I was at the pool the other day with my family. The atmosphere was affected by a child shooting water on us throughout the time we were there.,It was a shame the moment wasn’t peaceful because that kid kept bothering us by shooting water our way.,medium,-2.472911367493383,sadness,1,13,0.13637686618483208,low,2
ed_all_14245,"I went to the candy store near me for the first time, and it brought back all sorts of memories of my childhood. I had some really good times, and I was happy to remember them","I went to the candy store near me for the first time, and it reminded me of various events from my childhood. I recalled several past experiences during that time.","I went to that candy store near me for the first time, and while it brought back some good times from my childhood, part of me felt a bit down thinking how those days are gone.",medium,-2.4445694612842863,sadness,1,13,0.13637686618483208,low,3
ed_all_56447,I'm so ready to go camping this weekend! I'm all packed up and we are heading to the beach for the weekend.,I am prepared to go camping this weekend. I have packed my belongings and we will go to the beach for the weekend.,"I've packed everything for the beach camping trip this weekend, but part of me wishes I could just stay home.",medium,-2.4300291337368503,sadness,1,13,0.13637686618483208,low,4
ed_all_34951,I found my daughter sneaking on her computer late last night. I have warned her about that,I saw my daughter using her computer late last night without permission. I told her not to do that.,I found my daughter sneaking on her computer late last night. It’s disappointing that she’s not listening to me.,medium,-2.3767890314592535,sadness,1,13,0.13637686618483208,low,5
ed_all_16594,I was able sort out some communication problems that I had with my manager. I can finaly enjoy my job with peaceful mind.,I resolved some communication issues with my manager. I can now continue my job without concerns.,"It took some effort to work out the communication problems with my manager, but now I can finally breathe easier at my job.",medium,1.7768438082562819,sadness,2,13,0.04318857374459368,high,1
ed_all_15559,I remember rushing home to watch Passions after school. We would all talk about it in homeroom the next day.,I used to go home quickly after school to watch Passions. We discussed it in homeroom the following day.,"I remember rushing home for Passions, but now it feels strange that those simple moments with friends are gone.",medium,1.72632105518269,sadness,2,13,0.04318857374459368,high,2
ed_all_23559,I was being robbed but a policeman stopped him.  I am very thankful of him.,I was being robbed but a policeman stopped the robber. I acknowledged the policeman's intervention.,"The whole robbery shook me up, but at least the policeman was there to stop it from getting worse.",medium,1.7075751639601706,sadness,2,13,0.04318857374459368,high,3
ed_all_63526,I just found out the small company I work for is going out of business. I cried all day Friday when I found out because I love working for them.,I found out that the small company I work for is closing down. I was upset on Friday after learning this because I value my job there.,The news that the company is closing hit me hard—I’ve really loved being part of that team.,medium,1.624306276895349,sadness,2,13,0.04318857374459368,high,4
ed_all_46280,The printer at work is the worst thing ever,The printer at work frequently has problems.,The printer at work is the worst thing ever; it really drags down my mood every day.,medium,1.5762623165645708,sadness,2,13,0.04318857374459368,high,5
ed_all_35971,i was scared when i walked home last night,I felt uneasy when I walked home last night,Walking home last night felt lonely and a bit frightening in the dark.,medium,-1.5304574631567605,sadness,2,13,0.04318857374459368,low,1
ed_all_49999,I just finished a semester of college. I can't wait to get my grades. I know they'll be good.,I just completed a semester of college and am waiting to receive my grades. I expect them to be satisfactory.,"The semester is over, but waiting for grades feels a bit daunting—I just hope they turn out okay.",medium,-1.4190252824789504,sadness,2,13,0.04318857374459368,low,2
dd_train_4748_0,"Have you heard we'll have a pay rise? Oh, it has nothing to do with me. It's a pity, but why? I came here only a month ago.",Have you heard that there will be a pay rise? It does not affect me. Why is that? I started here only a month ago.,"There’s a pay rise coming, but it’s not for me since I started just a month ago. That’s really disappointing.",medium,-1.3806903796804448,sadness,2,13,0.04318857374459368,low,3
ed_all_34337,I saw a strange man on the street.,I saw a man on the street who I did not recognize.,"I saw a strange man on the street, and it made me wonder if he was all alone and struggling.",medium,-1.373701220738447,sadness,2,13,0.04318857374459368,low,4
dd_validation_652_0,"Has your son started school yet, Tom? Next week, it’s going to be quite a shock for him! He’ll get used to it. They always do. I still remember when my daughter started. Are you going with him on his first day? You bet. I wouldn’t miss it!","Has your son started school yet, Tom? Next week, the change will be significant for him. He will adjust over time, as children generally do. I recall when my daughter began school. Are you planning to accompany him on his first day? Yes, I intend to be there.","Has your son started school yet, Tom? Next week is going to be a tough adjustment for him. It’s hard seeing them grow up and face those changes. I remember when my daughter started—that felt like the end of an era. Are you going with him on his first day? I wouldn’t miss it either.",medium,-1.3493637929400355,sadness,2,13,0.04318857374459368,low,5
ed_all_37100,My dog passed away last week from old age and I've been really missing him. I don't think I can ever have another pet.,My dog died last week due to old age and I have noticed his absence. I do not plan to get another pet.,My dog passed away last week and the house feels so empty now. I'm not sure if I'll ever want another pet.,medium,1.8247036117780455,sadness,3,13,0.03243664813352784,high,1
dd_train_2478_0,"Steve, when are you going back to America? Next week. Wow, so soon! I'm going to miss you.","Steve, when are you going back to America? Next week. That is soon. I will notice your absence.","Steve, when are you going back to America? Next week... It's hard to believe you’ll be leaving so quickly. I’m really going to miss you.",medium,1.7572823391911827,sadness,3,13,0.03243664813352784,high,2
ed_all_46130,My tooth is shaking and i think will fall off. Its not like am a kid and it will grow again,"My tooth is loose and I think it will fall out. I am not a child, so it will not grow back.","My tooth is shaking and could fall out, and it just feels discouraging knowing it won't come back like when I was a kid.",medium,1.7380718476539192,sadness,3,13,0.03243664813352784,high,3
ed_all_34621,"I saved up for so long to buy my car. 5 days after I got it, it was totaled when someone hit it in a parking lot.","I saved money over a long period to buy my car. Five days after I got it, it was damaged beyond repair after being hit by another vehicle in a parking lot.","After putting in so much effort to save, it’s heartbreaking that the car got totaled just days after I bought it.",medium,1.6955202720407423,sadness,3,13,0.03243664813352784,high,4
ed_all_52892,My grandma was transferred to hospice care. I have always been so close to her.,My grandma was transferred to hospice care. I have had a longstanding close relationship with her.,"My grandma was moved to hospice care, and it’s hard knowing she’s getting closer to the end; I’ve always been so close to her.",medium,1.695335958182775,sadness,3,13,0.03243664813352784,high,5
ed_all_62607,A homeless person begged me for money the other day. I wasn't sure if I should give it to him because I didn't want him to spend it on drugs or something,A homeless person asked me for money recently. I was uncertain about giving it to him because I considered he might use it for substances or similar purposes.,"A homeless person begged me for money the other day, and it made me feel kind of down about how hard life must be for them.",medium,-1.5975171873094869,sadness,3,13,0.03243664813352784,low,1
dd_train_59_0,"How can I tell her about this ?  Don't worry , you'll find a way .  There is no need to be so frustrated .  How can you live without job in the future ?  Don't worry , you'll find a way .",How can I tell her about this? You will find a way. There is no need to be impatient. How will you live without a job in the future? You will find a way.,It feels heavy to think about telling her—what if she can't understand?,medium,-1.530712112224241,sadness,3,13,0.03243664813352784,low,2
ed_all_45358,"My friend has been a good dad for 2 decades. I'm sure his daughter will do well, when she goes off to college.",My friend has been a father for 20 years. His daughter is expected to perform well when she goes to college.,"He’s been a good dad for so long, and yet the thought of his daughter leaving for college feels a bit bittersweet.",medium,-1.454005480107927,sadness,3,13,0.03243664813352784,low,3
ed_all_40021,I remember spring cleaning with my mom. She wold play the same song all day. Now I do that too!,I remember spring cleaning with my mom. She played the same song all day. Now I do the same.,I miss those spring cleaning days with my mom—hearing that same song all day now just brings a quiet ache.,medium,-1.2842977898116659,sadness,3,13,0.03243664813352784,low,4
ed_all_54675,"When my grandmother crocheted a blanket for me as a child, it became one of my most prized possessions. It is a beautiful pink and blue blanket. I have given it to my daughter now for her to enjoy.","When my grandmother crocheted a blanket for me as a child, I valued it highly. It is a pink and blue blanket. I have given it to my daughter for her use.",The pink and blue blanket my grandmother crocheted for me as a child was so special; giving it to my daughter now feels like the end of a chapter.,medium,-1.2619412751409518,sadness,3,13,0.03243664813352784,low,5
dd_train_3716_0,"Does anyone need a drink ?  I'll take one . How's the cooler situation ?  It's still stocked , and there's plenty of ice . Here you are-cheers !  Cheers . You guys didn't drive , did you ?  No , we walked . Why , do you need us to carry some stuff home later ?  No , it's just that it's a holiday . With everyone out partying , there's a lot of drunk driving .","Does anyone want a drink? I'll have one. How is the cooler? It is still stocked and has plenty of ice. Here you go. Cheers. You didn't drive here, did you? No, we walked. Is that because you need help carrying some things later? No, it's because it's a holiday and many people are out, which increases instances of drunk driving.","Does anyone want a drink? I’ll have one. The cooler’s still full, and there’s ice, but it feels like fewer people are safe tonight. Here’s your drink—cheers. You didn’t drive, did you? Knowing how many people take risks on holidays, it’s kind of depressing.",medium,1.1677108320511271,sadness,4,13,0.026217183481862166,high,1
dd_train_3893_0,"Didn't Joe feel it a shame to live on his parents since he has graduated from college ?  He has no sense .  If I were him , I wouldn't brazen it out by asking my parents for money .  But Joe won't you .","Did Joe not consider it undesirable to live off his parents after graduating from college? He seems to lack awareness. If I were in his position, I would not continue to ask my parents for money. However, Joe does not stop doing so.",It's a bit disappointing that Joe hasn't stepped up to support himself after college and still depends on his parents.,medium,1.0356899183009576,sadness,4,13,0.026217183481862166,high,2
ed_all_7172,i wanted a large tv like a 65 inch but i was happy with the 42 inch my wife got me,"I wanted a large TV, about 65 inches, but I accepted the 42 inch TV my wife bought for me.","I wanted that huge 65 inch TV, but ended up with the 42 inch my wife chose instead.",medium,1.0021356476259937,sadness,4,13,0.026217183481862166,high,3
ed_all_1479,I was so excited to go to Universal Studios in Orlando this summer!,I planned to go to Universal Studios in Orlando this summer.,"I was really looking forward to Universal Studios in Orlando this summer, but now I’m worried it won't be as great as I hoped.",medium,0.9875058834606982,sadness,4,13,0.026217183481862166,high,4
ed_all_35365,I am going to watch a scary movie with my daughter tonight. I really dont want to,"I am going to watch a scary movie with my daughter tonight, although I prefer not to.","I’m bracing myself to watch a scary movie with my daughter tonight, even though I’m not looking forward to it.",medium,0.9867570217994222,sadness,4,13,0.026217183481862166,high,5
ed_all_24928,Another one of my friends got engaged. What about me?,One more of my friends got engaged. What is my situation?,Another one of my friends got engaged. I can't help feeling left out this time.,medium,-1.2989695201319145,sadness,4,13,0.026217183481862166,low,1
ed_all_8611,My 13 year old made dinner tonight. It was great.,My 13 year old prepared dinner tonight. The meal was satisfactory.,"My 13 year old made dinner tonight, which was good, but it reminded me how quickly they’re growing up.",medium,-1.2007162148967905,sadness,4,13,0.026217183481862166,low,2
dd_train_2478_0,"Steve, when are you going back to America? Next week. Wow, so soon! I'm going to miss you.","Steve, when are you going back to America? Next week. That is soon. I will notice your absence.","Steve, when are you going back to America? Next week... It's hard to believe you’ll be leaving so quickly. I’m really going to miss you.",medium,-1.1332497758597562,sadness,4,13,0.026217183481862166,low,3
ed_all_49616,My partner took my car Sunday morning to visit her friend without even letting me know. I had plans to meet with my friends too and I got stuck at home,"My partner used my car on Sunday morning to visit her friend without informing me. I also had plans to meet with friends, but I stayed at home instead.","My partner took my car Sunday morning to visit her friend without telling me, and I was left stuck at home when I wanted to see my friends. It really felt lonely.",medium,-1.1304197637209268,sadness,4,13,0.026217183481862166,low,4
ed_all_49862,when i went to my daughters concert i had the booklet that i had ordered in time and handy,"When I went to my daughter's concert, I had the booklet that I ordered on time and available.","I went to my daughter's concert with the booklet I ordered on time, but somehow it still felt a bit empty.",medium,-1.0981491302947897,sadness,4,13,0.026217183481862166,low,5
ed_all_33023,My son just wasted my margarita all over my couch. I just got it cleanes,My son spilled my margarita on my couch. I had just cleaned it.,My son poured my margarita all over the couch right after I cleaned it. That’s so disappointing.,medium,1.5150665323402255,sadness,5,13,0.02369888022855465,high,1
ed_all_55285,I won $400 in a raffle. I can't wait to get it!,I won $400 in a raffle and am looking forward to receiving it.,"I won $400 in a raffle, but somehow it doesn’t feel as exciting as I thought it would.",medium,1.5131485235021445,sadness,5,13,0.02369888022855465,high,2
ed_all_52106,I got all A's in my last semester.,I received A grades in all my courses last semester.,"I got all A's last semester, but somehow it didn’t feel as good as I hoped.",medium,1.5049099975055302,sadness,5,13,0.02369888022855465,high,3
ed_all_22308,I went to the doctor yesterday due to an ongoing cough and tiredness.  They did some tests and now I am waiting for the results,"I visited the doctor yesterday because of a persistent cough and tiredness. They performed some tests, and I am currently waiting for the results.","I went to the doctor yesterday due to this cough and tiredness, and now waiting for the results just feels really heavy and uncertain.",medium,1.4664466790788189,sadness,5,13,0.02369888022855465,high,4
ed_all_57565,I got a promotion at my new job.,I received a promotion at my new job.,"I got a promotion at my new job, but somehow it’s hard to feel excited about it right now.",medium,1.4446094664523927,sadness,5,13,0.02369888022855465,high,5
ed_all_19090,"For this year, I received my vacation benefits for 10 days. It was good time spent","For this year, I received vacation benefits for 10 days. I spent that time during the vacation period.","I had 10 days of vacation this year, but somehow it felt too short to really relax.",medium,-1.256340353930338,sadness,5,13,0.02369888022855465,low,1
ed_all_46341,My little nephew made me a gift for my birthday. It was really unexpected and very cute!,My little nephew made me a gift for my birthday. I did not expect it and I found it appropriate for his age.,"My little nephew made me a gift for my birthday, and it reminded me how much time he’s growing up without me always around.",medium,-1.2551162066096593,sadness,5,13,0.02369888022855465,low,2
ed_all_23002,my father promised he would come see me on my birthday,my father said he would visit me on my birthday,"My father promised to come see me on my birthday, but I wonder if he'll really be there like he said.",medium,-1.2419192758056108,sadness,5,13,0.02369888022855465,low,3
ed_all_12954,Had to give a presentation for my group at school. Think I did well.,I gave a presentation for my group at school. I believe the presentation was effective.,I gave a presentation for my group at school. Not sure it went as well as I hoped.,medium,-1.2079759790228808,sadness,5,13,0.02369888022855465,low,4
ed_all_16594,I was able sort out some communication problems that I had with my manager. I can finaly enjoy my job with peaceful mind.,I resolved some communication issues with my manager. I can now continue my job without concerns.,"It took some effort to work out the communication problems with my manager, but now I can finally breathe easier at my job.",medium,-1.193014789608673,sadness,5,13,0.02369888022855465,low,5
ed_all_47499,I just saw a naked man running down the street. It was so gross.,I just saw a man running down the street without any clothes.,I just saw a naked man running down the street. That was seriously unsettling and gross to witness.,medium,2.10725488225541,disgust,1,13,0.13008020635518888,high,1
ed_all_48497,I saw a woman blow her nose into her shirt.  It was very gross to witness.,I saw a woman blow her nose into her shirt.,"I saw a woman blow her nose into her shirt. Honestly, that was really disgusting to witness.",medium,1.9448718750160428,disgust,1,13,0.13008020635518888,high,2
ed_all_23322,Two more days and my baby starts pre k.,"In two days, my child will begin pre-kindergarten.",Two more days and my baby starts pre k. I can’t stand how quickly kids are pushed into schools these days.,medium,1.9417714230247332,disgust,1,13,0.13008020635518888,high,3
ed_all_3309,I was terrified when I saw a snake,I noticed a snake when I saw it.,"That snake was so creepy and slimy looking, it made my skin crawl.",medium,1.8861639432963822,disgust,1,13,0.13008020635518888,high,4
ed_all_38337,I saw a man eat a handful of roaches.  It was so gross.,I saw a man eat a handful of roaches.,I saw a man eat a handful of roaches. That sight was absolutely revolting and made me cringe.,medium,1.8728270094016017,disgust,1,13,0.13008020635518888,high,5
ed_all_12963,Eating pizza rolls take me back to when I was in high school. I still love them today.,Eating pizza rolls reminds me of when I was in high school. I continue to eat them today.,"I know I still like pizza rolls, but thinking about eating something so greasy from high school makes me cringe a little.",medium,-2.348073833388208,disgust,1,13,0.13008020635518888,low,1
ed_all_30982,I fell asleep at work yesterday.  I am so ashamed that it happened.,I fell asleep at work yesterday and I feel embarrassed about it.,"I fell asleep at work yesterday, and I can’t stand that about myself—it felt so unprofessional.",medium,-2.3315397206769513,disgust,1,13,0.13008020635518888,low,2
ed_all_52550,Our youngest daughter is in a local ballet company.  They are dancing at Scottish Rite hospital in September.  I'm so glad they are focused on giving back.,Our youngest daughter is part of a local ballet company. They will perform at Scottish Rite hospital in September. They are organized to provide community service.,They're dancing at the Scottish Rite hospital? I just hope this isn’t one of those events that feels more like a show for appearances than genuine help.,medium,-2.3030633571777654,disgust,1,13,0.13008020635518888,low,3
ed_all_48536,My family used to go apple picking every year when I was young so now I'm starting that tradition with my young kids.,"My family went apple picking annually when I was young, and now I am beginning that tradition with my young children.","Sometimes I think, why do we keep forcing these old traditions like apple picking on the kids when things have changed so much?",medium,-2.2829224620391084,disgust,1,13,0.13008020635518888,low,4
ed_all_43254,Gonna hit the buffet after work. It's gonna be good!,I will go to the buffet after work.,Buffet after work… I just hope the food isn't as bad as last time.,medium,-2.193769089677374,disgust,1,13,0.13008020635518888,low,5
ed_all_27744,We were supposed to get a big storm.  So I went to the store and stocked up so that if we lost power I would be ok and wouldnt have to worry,There was a forecast of a big storm. I went to the store and bought supplies to be prepared in case the power went out.,"I can't stand how these storm warnings always come last minute, so I had to rush to get supplies.",medium,1.7504481709686552,disgust,2,13,0.04481148654176688,high,1
ed_all_23291,I planted a plant in my garden a week before. Today morning the roses blossom in the plant. I get happy to see it.,"I planted a plant in my garden a week ago. This morning, the roses on the plant blossomed. I noticed this occurrence.",I’m a bit grossed out thinking about the bugs that might be attracted now that the roses have bloomed.,medium,1.7128398495746957,disgust,2,13,0.04481148654176688,high,2
ed_all_12467,My friend just went through a break up. Think some good movies and food are in order.,My friend recently experienced a break up. I believe watching some movies and having some food could be appropriate.,My friend just went through a break up. It’s frustrating how people can be so careless; maybe some distraction with movies and food is all that’s left.,medium,1.6912574944521936,disgust,2,13,0.04481148654176688,high,3
ed_all_17944,I know I will be a judge when I am older.,I expect to become a judge when I am older.,Thinking about becoming a judge makes me uneasy with all the corruption I've heard about in the system.,medium,1.6631110070680193,disgust,2,13,0.04481148654176688,high,4
ed_all_46654,I didn't put my blinker on and got a ticket for it.,I failed to use my blinker and received a ticket as a result.,I got a ticket just because I didn’t signal—sometimes it feels like they just wait to catch you slipping.,medium,1.6525708252981608,disgust,2,13,0.04481148654176688,high,5
ed_all_16961,I was pretty envious when my brother got a cd I wanted. It was my favorite band,I noticed that my brother obtained a CD I wanted. The CD was from my favorite band.,It felt kind of unfair and frustrating that my brother got that CD I wanted for myself.,medium,-1.607189332947316,disgust,2,13,0.04481148654176688,low,1
ed_all_25699,I remember when my kids were young we used to make up our own games. Now they are grown up and I miss that time so much.,I remember when my kids were young we used to create our own games. Now they are adults and I think about that period.,"It feels wrong how quickly those fun, creative moments slipped away as they grew up.",medium,-1.595948242687816,disgust,2,13,0.04481148654176688,low,2
ed_all_46804,I'm feeling positive about the newborn we have here and that he will make it! He seems to be growing everyday and is very chunky and nursing well.,"The newborn we have here appears to be growing every day, has a solid weight, and is nursing well, indicating prospects for survival.","Seeing the baby so messy and demanding with nursing sometimes makes me uneasy, though he is growing well.",medium,-1.543042767151177,disgust,2,13,0.04481148654176688,low,3
ed_all_17205,I picked up my son from daycare today and they said another kid had pushed him over and taken his toy.,I picked up my son from daycare today and they informed me that another child had pushed him and taken his toy.,I can't believe a kid would just push my son and snatch his toy like that—it's really disappointing behavior.,medium,-1.4895050278226938,disgust,2,13,0.04481148654176688,low,4
ed_all_13579,I saw a man blow his nose into his t-shirt.  It was really gross.,I saw a man blow his nose into his t-shirt.,"That guy blowing his nose right into his t-shirt was seriously disgusting, like why can’t people be more mindful?",medium,-1.462196400238366,disgust,2,13,0.04481148654176688,low,5
ed_all_50759,I wa just going through some of my old things at my parents house. I cam across my old school uniform. I did not want to get rid of it.,I was looking through some of my old belongings at my parents' house when I found my old school uniform. I decided to keep it.,"Going through my old stuff, I found my school uniform again; it’s strange how I never wanted to toss it despite all the wear.",medium,1.8350782475776235,disgust,3,13,0.031956791845304124,high,1
ed_all_45391,"My boyfriend farted in bed the other day, it was so bad I had to leave","My boyfriend passed gas in bed the other day, and I decided to leave.","My boyfriend farted in bed the other day, and honestly, the smell was awful—I had to get out of there.",medium,1.7465944763317314,disgust,3,13,0.031956791845304124,high,2
ed_all_56405,My coworker left early on me today and left me with a ton of work. I can't believe he always gets away with it.,My coworker left early today and left me with a lot of work. This happens frequently.,My coworker left early and dumped a ton of work on me. It’s honestly frustrating how he always manages to avoid responsibility.,medium,1.6132675227877438,disgust,3,13,0.031956791845304124,high,3
ed_all_57577,I saw someone throw a little kitten out of his car window as he stopped at an intersection. How could anyone do that? I picked up the poor little kitten.,I saw someone throw a small kitten out of his car window while stopped at an intersection. I picked up the kitten.,Throwing a kitten out the window like that is disgusting. I couldn’t just stand there—I had to grab the poor thing.,medium,1.5640290103219368,disgust,3,13,0.031956791845304124,high,4
ed_all_58602,"When the guy I'm now married to and I met for the first time I was actually dating someone else. I thought that my now husband would just be a really good friend to me. I stayed with my ex-boyfriend for a while after, and even when I knew I wanted to date my now husband I never did anything to betray my ex.","When I first met the man I am now married to, I was dating someone else. I considered him to be a good friend. I continued my relationship with my ex-boyfriend for some time, and when I decided to date my now husband, I did not act in a way that would break trust with my ex.",I can't stand people who jump from one relationship to another without any respect; I made sure I didn't betray anyone even when I wanted to be with my husband.,medium,1.5637751954663706,disgust,3,13,0.031956791845304124,high,5
ed_all_63970,We put an offer down on a house.  I really want that house and think they'll accept our 27 milliion dollar offer.,We submitted an offer of 27 million dollars on a house and expect that they will accept it.,We submitted a 27 million dollar offer on the house. Sometimes this whole bidding game feels so exhausting and unfair.,medium,-1.7442143202637785,disgust,3,13,0.031956791845304124,low,1
ed_all_8354,I did well on my LSAT and now I hope to start law school.  I will be starting in January if accepted.,I took the LSAT and have a good score. I plan to start law school in January if I am accepted.,"I did well on my LSAT, but sometimes this whole acceptance process feels like a frustrating maze.",medium,-1.7370122678508082,disgust,3,13,0.031956791845304124,low,2
ed_all_57145,I bought a bunch of dresses online to try on for my brother's wedding.  I really hope at least one of them works.,I bought several dresses online to try on for my brother's wedding. I want at least one of them to fit.,"I bought a bunch of dresses online for my brother’s wedding, but the thought of returning all of them is just annoying.",medium,-1.5942425281001498,disgust,3,13,0.031956791845304124,low,3
dd_train_6178_0,"Where do you work ?  I work at a hospital .  Are you a doctor ?  No , I'm a nurse .","Where do you work? I work at a hospital. Are you a doctor? No, I am a nurse.","I work at a hospital. Not a doctor, though—I’m a nurse. Sometimes people don’t seem to respect that enough.",medium,-1.5660707523369735,disgust,3,13,0.031956791845304124,low,4
ed_all_21710,"I feel very protective of the new dog I got in. She was very abused and is just a puppy! She is so docile, and was so starved, I can't help but feel extra protective of her.","I am taking care of the new dog I recently got. She experienced abuse and is a young puppy. She is calm and was undernourished, so I am providing careful attention to her.",It’s awful how some people could treat such a tiny puppy so badly.,medium,-1.5605454590743806,disgust,3,13,0.031956791845304124,low,5
